text,label
 강제추행  조주빈   심 징역  개월    이미 처벌 받은 점 고려 ,Social
 청계천 자율주행 버스  내일부터 다닌다 최대  명 무료 탑승,Social
화물연대 대구 경북본부 구미서 파업 돌입  안전운임제 일몰제 폐지 ,Social
하차요구에 격분 집유 중 택시기사 경찰관 폭행   대  실형 ,Social
    계열사 부당지원  한국타이어 압수수색,Social
 이태원 참사  추가 피의자 조사 본격화 전 용산서    실장 서울청 정보부장 등 소환,Social
정부  화물연대 집단운송거부에 강력 대응     정당성 명분 없는 이기적 행동  화물연대 총파업 ,Social
 대장동 의혹 핵심  김만배 출소  법률적 판단 떠나 죄송 ,Social
 현장연결  화물연대  총파업  돌입 원희룡  운송개시명령 검토 ,Social
기아차  통상임금  차 소송도 패소          여명에    억 지급 ,Social
 서울제일교회 폭력 사태  보안사 개입 확인 진화위  국가 사과해야 ,Social
 정읍지역 교사가 동료에게 지속적 성적 괴롭힘 즉시 파면해야 ,Social
전북개발공사 사장 임명  주 만에 사직   혼선 책임론 불가피,Social
 목숨 걸겠다   달 만에 다시 거리로 나온 부산 화물노동자들,Social
계부 성폭행 알고도 묵인 극단선택 청주 여중생 친모 기소,Social
 정기상여금도 통상임금  기아차 노동자  차 소송  심도 승소,Social
 청주 여중생 투신사건  친모 아동복지법 위반혐의 기소,Social
        베이비스텝  보폭 좁혔지만   대출 이자 부담 여전,Social
검찰  국회 본관 압수수색  뇌물 혐의  노웅래 이메일 확보,Social
부산항 화물연대 파업  안전운임제 영구화  등 요구,Social
 속보 강원 초등학교   곳 중  곳   일 급식 파업,Social
검찰  한국타이어 압수수색   계열사 부당지원 혐의,Social
농가 전기료     올라   빚내서 농사 지을판 ,Social
용인시  죽전데이터센터  안전문제 해결되면 허가 검토 ,Social
정말 이상했던 이상고온  끝이 보인다   일부터  급 겨울 ,Social
경찰   사과 상자    개  전달 의혹 김미경 은평구청장 불송치,Social
검찰  이재명 대표 계좌 추적 착수    자택 현금  출처도 의심,Social
엇갈리는  기동대 배치  요청 특수본 용산서장 상황실장 모두 재소환,Social
 정부  안전운임제 약속 이행하라  화물연대 서경지부 총파업 출정식,Social
정시냐 수시냐  끊이지 않는 시소게임   정시  누가 더 좋아할까 교육과 불평등  ,Social
부실수사 의혹  청주 여중생 사건  충북경찰 추가 수사 착수,Social
 안전운임제 일몰제 폐지하라  화물연대 전북본부 총파업 돌입,Social
김동연   허위사실 공표  등 혐의 잇달아 무혐의 처분,Social
이태원 참사  유족 공개요구  어쩔 건가 행안부  이례적 긴 침묵,Social
최문순 전 강원지사  입찰 방해 혐의  사건 중앙지검서 수사,Social
서울대 연구진실성위원회  윤성로 연구팀 인공지능 논문  표절  ,Social
 서해 공무원   피격  서훈 전 국가안보실장 검찰 소환 피의자 신분,Social
개량백신 이상반응 신고  단가 백신의   분의   수준,Social
충북교사노조    일 공무직 파업 학생 학교 피해 최소화 대책 주문,Social
오토바이 타고 대낮 시골 빈집만 골라     만원대 금품 훔친   대에 구속영장 신청,Social
결국 멈췄다 화물연대  요구 관철때까지 파업 ,Social
 속보 화물연대 강원지역본부 총파업 출정식,Social
국방부     남북  대화로 해결 에   의 원론적 이야기 ,Social
양대노총  노동시간 유연화에 노동자 대부분 부정적 ,Social
유산문제로 친누나 폭행한   대  살인미수로 현행범 체포,Social
기아차  통상임금 소송 서 노동자 또 승소     억 원 지급하라 ,Social
 숙소 같이 가서 술 마시자  연수 도중 가이드에 추태 부린 완주 이장들,Social
오늘부터 편의점 비닐봉투 식당 종이컵 못쓴다 일회용품 제한 강화,Social
 급식 대란 오나   경기지역 학교 현장 내일부터  총파업 ,Social
 봉사시간 제공  중고생 촛불 단체 경찰 수사  교육부 유감 ,Social
일당까지 속여 돈 챙겨  제주 최대 외제차 투자사기 차량 딜러 구속,Social
 화물연대 파업  광주시 전남도 비상수송대책 상황실 가동,Social
 조두순 안산 떠나라  안산 주민들 기자회견,Social
 수원 세 모녀  막기 위해 통신사 정보 연계하고 강제로 문 연다,Social
 일회용품 금지인데  종이 빨대 공급 차질  일부  안 지켜도 되지 않냐 ,Social
 청계천 자율주행버스  내일부터 다닌다 최대  명 무료탑승 종합 ,Social
인천서도 화물연대 총파업 출정식 조합원     명 동참,Social
 세 모녀 사건  더는 없도록 질병 채무 정보로 위기상황 파악,Social
 전남 일신방직 부지 개발  공공성 확보 가 최우선 과제 ,Social
  년 김치통 방치    개월 딸 시신  머리뼈에 구멍  학대여부 수사 ,Social
 청주 여중생 사건  친모 아동학대 혐의 기소,Social
진작에 이랬으면    안전에 만전  광화문광장 월드컵 응원에 서울시 등 준비 철저,Social
구미서 화물연대 총파업 출정식  조합원    여명 집결,Social
  생활건강 차석용 부회장   년만에 용퇴 후임에 이정애 사장,Social
최문순  리조트 매각 입찰 방해 혐의  중앙지검이 수사한다,Social
이승진 변호사의   세대가 알아야 할 법률스킬   ,Social
  억 넘는 회삿돈 횡령해 도박에 쓴 수자원공사 직원  항소심 징역   년,Social
 안전운임제 사수  광주 전남 화물연대 총파업 가세,Social
서울대 보라매 병원 노조 이틀째 파업 외래 진료 일부 차질,Social
 년간 방치됐던   개월 딸 시신에 머리뼈 구멍 발견 학대 정황 ,Social
우리가 꼭 알아야 할 위트컴 장군     턴투워드 위트컴,Social
오세훈  자율주행버스는  안전빵  정신 깬 과감한 도전  종합 ,Social
검찰  이재명 계좌 추적 대장동 일당 연루 단서 확보 시도,Social
전 서울청 정보부장 특수본 출석 보고서 삭제  윗선  수사 본격화,Social
   채    억원 규모  깡통주택 사기   무자본 갭투자    대 주범 구속,Social
특수본  서울청 정보부장 피의자 소환   이임재도 재출석,Social
김관영 전북지사   투기 의혹  전북개발공사 사장 사표 수리,Social
첼리스트   씨  청담동 술자리 거짓말  남자친구 속이려고 한 것 ,Social
여자 화장실 불법 촬영 고교생 입건  경찰  피해자 없지만 위법 ,Social
학비노조 파업에  달걀 대신 빵    일선 학교들 대체급식 마련 분주,Social
마음 급한 방역당국  감염취약현장 돌며 접종 독려   가백신 맞아달라 ,Social
검찰   오너  세 부당지원  혐의 한국타이어 등 압수수색  종합 ,Social
산단 브로커에     만원 뇌물받은 진천군 전 공무원 파면 정당,Social
 성범죄자 조두순  안산 떠나라  주민 여성단체 반발,Social
 단독 검찰  유동규 진술 부합하는 핵심 물증 다수 확보 ,Social
양대노총  근로자 대부분   정부 노동시간 정책 에 부정적 ,Social
국내 최대 성매매 사이트  밤의 전쟁  운영자 징역  년 선고,Social
광주 전남 물류  스톱  화물연대 노조원  천명 파업 참여,Social
검찰   청주 극단선택 여중생  사건 친모 기소 아동학대 혐의,Social
국내 최대 성매매사이트  밤의 전쟁  운영자  징역  년 선고 받아,Social
 음원료  원  이승기 측  거짓말로 정산 회피 막말   년 신뢰 무너져 ,Social
오늘   일 부터 백신 접종 간격   일로 단축 다음 달   일부터 개량백신만,Social
 스토킹 신고했다 고   딴  만나느냐 고 애인 폭행한   대,Social
  대 의붓딸   개월간 성폭행 등 성범죄 저지른   대 계부  감형 ,Social
 부동산 투기 의혹  서경석 전북개발공사 사장 사의 표명,Social
 청담동 술자리  결국 거짓말 첼리스트  그 시간 그 술집에 있지도 않았다,Social
 안전운임제 확대   화물연대 무기한 전면 총파업 돌입  뉴시스    ,Social
용인특례시  죽전 데이터센터  시민안전 확보될 때 허가여부 검토 ,Social
 출발 서해안 시대  광주전남연구원 분리 목소리 잇따라,Social
시멘트업계  화물연대 명분없는 불법파업 중단해야 ,Social
 극단 선택 청주 여중생 사건  계부 성범죄 묵인한 친모 기소,Social
여성 지인 집 몰래 들어가 도둑질    반려견  사진 때문에 덜미,Social
 내 집인데 무슨 상관   실외기 위에 비둘기 밥 준 아랫집 사연  공분 ,Social
진실화해위  한국전쟁 당시 납북 피해자   명 인정  가해 주체  북한 정권 ,Social
 청담동 술자리 의혹  제기한 첼리스트  경찰에  거짓말 이었다  진술,Social
통일부  김여정  막말  담화에  매우 개탄 도적이 매를 들어 ,Social
만취 상태로 시민들 폭행 현역 대위 체포,Social
서울시  반지하 지상층 이주 시 최장  년간 월   만원 지원,Social
 딸 장기 팔겠다  전화에  철렁  은행으로 달려간 아빠,Social
서울 반지하 가구  지상층 이사하면  년간 월   만원씩 지원,Social
화물연대 포항 경주  개 지부 조합원     여명 파업 돌입,Social
 투기 의혹  서경석 전북개발공사 사장 사의 전북 떠나 종합 ,Social
특수본   보고서 삭제  의혹   서울청 정보부장 소환 조사,Social
 반지하  이주시 월  만원 지원 서울시    일부터 신청,Social
기아차 근로자  통상임금  차 소송도 일부 승소      억원 지급 판결,Social
 상여금도 통상임금  기아차노조   차 소송도  심 승소,Social
화물연대 광주  안전운임 일몰제 전면 폐지      여명 총파업,Social
퇴근길 경인고속도로   중 추돌  명 경상,Social
화물연대 부산서도 총파업 출정식   부산항 긴장 고조,Social
민변  이태원 참사 국정조사 기간 축소돼 빠짐없이 진상규명해야 ,Social
    진    월   일 경기도 연천 모 부대로 입대,Social
경기도   성남   후원금 의혹  관련 불구속기소 공무원 직위해제,Social
 안전운임제 일몰제 폐지  파업 돌입한 화물연대  부산신항서 출정식,Social
제주    세 이상이면 택시탈 때  만    원 무료,Social
윤석열 정부 언론 문제 우려 속 언론학계 제시한  비판언론학  화두,Social
충북교사노조  공무직 총파업 학교교육 파행 막을 대책 마련하라 ,Social
 아들 해치겠다  신고한 싱글대디 경찰 오자 흉기 들고 대치,Social
 김치통 에  년 방치된 딸 시신 부검결과  머리뼈에 구멍 ,Social
재학생 해킹으로 경북대 개인정보 유출 학교 대응 미흡 도마,Social
민주노총  개월 만에 화물연대 총파업 강행  안전운임 일몰제 폐지 ,Social
 단독     조현범 한국타이어 회장실 압수수색  부당지원 강제수사 착수,Social
제주대 총여학생회 존폐 학생 총투표      폐지 ,Social
부울경 특별연합 파기 두고 설전 오간 도정질문,Social
전세 사기로    억 가로챈   대 남성 구속,Social
군부대가 쏜 조명탄 탓에 연천군 야산에 불,Social
국방부    김여정 막말에  동의하는 사람 아무도 없을 것  종합 보 ,Social
검찰   서해 공무원 피격  관련  서훈 소환 조사중,Social
  중공업       파수꾼  해군 고속정  척 수주 쾌거,Social
 안전운임제 사수 끝까지 투쟁한다  인천화물노동자 밤샘농성 예고 종합 ,Social
 르포  화물차로 꽉 차야하는데  파업에 서울 시멘트 출하기지  적막감 ,Social
시흥 송도 잇는  배곧대교  건설 제동  시흥시 행정심판 기각,Social
어젯밤 포항교도소서 불 직원 초기 진화로 인명피해 없어,Social
